user_id,card_type,masked_number,status,locked,created_at,updated_at
1375,CASH,**** **** **** 1808,LOCKED,true,2025-03-20T12:58:51.535506+00:00,2025-08-09T13:45:54.535506+00:00
1375,DEBIT,**** **** **** 6006,LOCKED,true,2024-06-10T10:05:40.535506+00:00,2025-05-21T12:32:58.535506+00:00
1376,DEBIT,**** **** **** 7745,LOCKED,true,2025-08-18T01:00:51.536006+00:00,2025-04-28T08:59:14.536006+00:00
1376,DEBIT,**** **** **** 8707,ACTIVE,false,2025-02-07T09:40:15.536006+00:00,2025-10-08T23:54:50.536006+00:00
1377,DEBIT,**** **** **** 3821,LOCKED,true,2025-05-04T22:55:22.536006+00:00,2025-09-01T22:42:35.536006+00:00
1377,CASH,**** **** **** 2501,LOCKED,true,2025-08-02T02:56:56.536006+00:00,2025-07-22T03:03:47.536006+00:00
1378,CASH,**** **** **** 4173,ACTIVE,false,2026-02-06T07:30:51.536006+00:00,2025-09-08T21:38:19.536006+00:00
1379,DEBIT,**** **** **** 2893,ACTIVE,false,2026-01-01T20:39:27.536006+00:00,2025-05-05T21:30:43.536006+00:00
1380,CASH,**** **** **** 6348,LOCKED,true,2024-12-27T01:59:12.536006+00:00,2025-12-07T20:51:20.536006+00:00
1381,DEBIT,**** **** **** 3218,REISSUE_REQUESTED,false,2025-05-02T00:27:09.536006+00:00,2025-04-03T17:04:24.536006+00:00
1381,CASH,**** **** **** 9038,ACTIVE,false,2024-02-20T16:52:07.536006+00:00,2025-06-25T02:07:43.536006+00:00
1382,DEBIT,**** **** **** 4629,ACTIVE,false,2024-11-06T04:14:13.536506+00:00,2025-03-04T19:21:04.536506+00:00
1382,CASH,**** **** **** 2509,REISSUE_REQUESTED,false,2025-02-21T13:55:22.536506+00:00,2025-12-01T18:44:17.536506+00:00
1383,CASH,**** **** **** 6913,ACTIVE,false,2025-08-28T14:02:09.536506+00:00,2025-12-13T04:19:55.536506+00:00
1383,CASH,**** **** **** 9107,LOCKED,true,2025-06-22T02:22:50.536506+00:00,2025-09-19T09:22:14.536506+00:00
1384,CASH,**** **** **** 6383,REISSUE_REQUESTED,false,2025-08-30T01:00:05.536506+00:00,2025-08-04T00:00:24.536506+00:00
1384,CASH,**** **** **** 5377,LOCKED,true,2026-01-24T13:52:01.536506+00:00,2025-03-03T13:59:39.536506+00:00
1385,DEBIT,**** **** **** 5887,LOCKED,true,2025-05-17T15:51:57.536506+00:00,2025-12-15T22:52:51.536506+00:00
1385,CASH,**** **** **** 2864,ACTIVE,false,2025-11-28T10:52:26.536506+00:00,2025-11-19T03:56:42.536506+00:00
1386,DEBIT,**** **** **** 2745,ACTIVE,false,2024-02-21T03:24:56.536506+00:00,2025-06-30T06:36:56.536506+00:00
1386,CASH,**** **** **** 5898,LOCKED,true,2024-09-24T14:27:53.536506+00:00,2025-05-29T13:24:13.536506+00:00
1387,DEBIT,**** **** **** 3044,LOCKED,true,2025-01-23T18:39:51.536506+00:00,2025-09-19T17:37:27.536506+00:00
1387,CASH,**** **** **** 5744,ACTIVE,false,2024-11-07T16:25:31.536506+00:00,2025-10-25T00:55:34.536506+00:00
1388,CASH,**** **** **** 6221,LOCKED,true,2024-05-11T00:25:59.536506+00:00,2025-10-19T20:57:29.536506+00:00
1388,CASH,**** **** **** 1537,REISSUE_REQUESTED,false,2026-01-12T05:20:27.536506+00:00,2025-06-13T13:14:09.536506+00:00
1389,CASH,**** **** **** 8747,LOCKED,true,2025-04-13T17:59:34.536506+00:00,2025-09-30T00:23:51.536506+00:00
1390,DEBIT,**** **** **** 1573,REISSUE_REQUESTED,false,2025-09-12T23:31:35.536506+00:00,2025-09-04T11:29:43.536506+00:00
1390,CASH,**** **** **** 2914,LOCKED,true,2024-10-17T18:45:33.536506+00:00,2025-12-08T17:03:40.536506+00:00
1391,CASH,**** **** **** 4546,REISSUE_REQUESTED,false,2025-07-31T15:06:33.536506+00:00,2025-05-16T23:27:52.536506+00:00
1392,DEBIT,**** **** **** 9790,ACTIVE,false,2025-04-13T05:12:42.536506+00:00,2025-08-25T14:24:04.536506+00:00
1392,DEBIT,**** **** **** 1139,ACTIVE,false,2024-12-03T20:20:11.536506+00:00,2026-01-16T05:17:51.536506+00:00
1393,CASH,**** **** **** 6488,ACTIVE,false,2025-04-23T09:47:44.536506+00:00,2025-11-21T09:14:47.536506+00:00
1394,DEBIT,**** **** **** 3261,REISSUE_REQUESTED,false,2025-04-22T07:53:12.537510+00:00,2025-11-02T22:50:12.537510+00:00
1394,DEBIT,**** **** **** 8134,LOCKED,true,2025-06-20T14:52:32.537510+00:00,2025-12-15T23:36:13.537510+00:00
1395,CASH,**** **** **** 5307,ACTIVE,false,2024-06-12T16:10:41.537510+00:00,2025-09-06T04:25:48.537510+00:00
1396,DEBIT,**** **** **** 2784,ACTIVE,false,2025-03-05T04:54:37.537510+00:00,2025-06-24T04:44:14.537510+00:00
1396,DEBIT,**** **** **** 1670,LOCKED,true,2024-03-04T08:04:00.537510+00:00,2025-06-28T06:26:49.537510+00:00
1397,DEBIT,**** **** **** 1910,LOCKED,true,2024-08-26T13:31:03.537510+00:00,2025-12-10T17:58:49.537510+00:00
1398,DEBIT,**** **** **** 5481,LOCKED,true,2025-08-25T06:40:20.537510+00:00,2025-09-13T01:25:47.537510+00:00
1399,DEBIT,**** **** **** 7877,LOCKED,true,2024-07-19T14:13:44.538012+00:00,2025-04-10T15:44:41.538012+00:00
1399,CASH,**** **** **** 4192,ACTIVE,false,2025-11-19T16:32:07.538012+00:00,2025-11-07T16:56:34.538012+00:00
1400,CASH,**** **** **** 5683,LOCKED,true,2026-01-17T14:51:53.538012+00:00,2025-02-28T01:50:43.538012+00:00
1400,DEBIT,**** **** **** 3998,REISSUE_REQUESTED,false,2024-02-20T17:07:05.538012+00:00,2025-11-24T12:15:18.538012+00:00
1401,DEBIT,**** **** **** 6926,LOCKED,true,2024-10-20T11:08:34.538012+00:00,2025-11-09T12:11:32.538012+00:00
1401,DEBIT,**** **** **** 8587,LOCKED,true,2025-12-09T14:35:59.538012+00:00,2025-12-17T07:04:46.538012+00:00
1402,DEBIT,**** **** **** 4994,ACTIVE,false,2025-01-27T13:30:41.538012+00:00,2026-02-09T23:06:07.538012+00:00
1402,CASH,**** **** **** 4489,LOCKED,true,2026-01-04T22:02:27.538012+00:00,2025-04-06T16:32:24.538012+00:00
1403,DEBIT,**** **** **** 4219,REISSUE_REQUESTED,false,2024-11-25T11:32:21.538012+00:00,2025-08-06T12:46:59.538012+00:00
1404,DEBIT,**** **** **** 3721,LOCKED,true,2024-05-21T10:23:35.538520+00:00,2025-03-22T10:41:34.538520+00:00
1404,DEBIT,**** **** **** 7769,REISSUE_REQUESTED,false,2025-01-02T03:30:57.538520+00:00,2025-06-29T04:47:34.538520+00:00
1405,DEBIT,**** **** **** 3182,ACTIVE,false,2025-07-10T22:01:37.538520+00:00,2025-06-06T04:44:55.538520+00:00
1406,CASH,**** **** **** 6489,LOCKED,true,2024-05-11T09:02:01.538520+00:00,2025-08-27T22:14:11.538520+00:00
1407,CASH,**** **** **** 3079,LOCKED,true,2024-10-12T18:07:52.538520+00:00,2025-10-27T19:36:47.538520+00:00
1407,CASH,**** **** **** 7769,REISSUE_REQUESTED,false,2025-03-28T15:54:08.538520+00:00,2025-06-08T07:05:20.538520+00:00
1408,DEBIT,**** **** **** 6626,LOCKED,true,2025-03-24T00:40:06.538520+00:00,2025-08-07T06:59:53.538520+00:00
1409,CASH,**** **** **** 3144,LOCKED,true,2025-03-21T03:13:31.539012+00:00,2025-02-11T20:49:13.539012+00:00
1409,DEBIT,**** **** **** 1822,ACTIVE,false,2024-06-05T05:45:11.539012+00:00,2026-01-17T03:59:12.539012+00:00
1410,DEBIT,**** **** **** 4806,LOCKED,true,2025-02-24T23:04:12.539012+00:00,2025-06-13T13:35:08.539012+00:00
1410,CASH,**** **** **** 9291,LOCKED,true,2024-12-20T20:52:23.539012+00:00,2026-02-02T21:03:49.539012+00:00
1411,CASH,**** **** **** 5316,LOCKED,true,2024-09-07T15:56:16.539012+00:00,2025-04-15T22:59:00.539012+00:00
1412,CASH,**** **** **** 5975,LOCKED,true,2025-05-07T09:08:33.539012+00:00,2025-11-28T12:23:12.539012+00:00
1412,DEBIT,**** **** **** 2021,LOCKED,true,2024-09-25T07:20:33.539012+00:00,2025-06-29T11:53:57.539012+00:00
1413,DEBIT,**** **** **** 7633,ACTIVE,false,2026-01-07T12:54:19.539012+00:00,2025-04-09T17:34:38.539012+00:00
1414,CASH,**** **** **** 4806,LOCKED,true,2024-04-15T00:30:38.539512+00:00,2025-12-02T13:54:06.539512+00:00
1414,DEBIT,**** **** **** 6666,LOCKED,true,2025-11-09T12:02:16.539512+00:00,2025-12-31T02:24:01.539512+00:00
1415,DEBIT,**** **** **** 1309,LOCKED,true,2025-04-22T09:27:41.539512+00:00,2025-10-05T04:40:11.539512+00:00
1415,DEBIT,**** **** **** 5907,ACTIVE,false,2025-08-26T00:30:16.539512+00:00,2025-11-22T02:10:55.539512+00:00
1416,DEBIT,**** **** **** 7605,REISSUE_REQUESTED,false,2025-07-18T01:27:36.539512+00:00,2025-10-27T19:52:51.539512+00:00
1416,DEBIT,**** **** **** 1911,REISSUE_REQUESTED,false,2024-09-20T16:07:46.539512+00:00,2026-01-30T22:26:09.539512+00:00
1417,DEBIT,**** **** **** 6692,ACTIVE,false,2025-02-26T22:27:10.539512+00:00,2025-07-11T16:27:46.539512+00:00
1418,CASH,**** **** **** 7353,LOCKED,true,2024-03-20T06:39:16.539512+00:00,2025-06-20T19:59:11.539512+00:00
1419,DEBIT,**** **** **** 4961,ACTIVE,false,2025-08-17T03:54:41.539512+00:00,2025-03-18T16:15:09.540012+00:00
1420,DEBIT,**** **** **** 3329,LOCKED,true,2025-02-15T23:53:16.540012+00:00,2025-05-04T21:26:02.540012+00:00
1420,DEBIT,**** **** **** 4611,ACTIVE,false,2025-09-16T05:21:24.540012+00:00,2025-06-08T23:10:43.540012+00:00
1421,DEBIT,**** **** **** 7344,LOCKED,true,2024-03-07T13:49:02.540012+00:00,2025-12-15T12:33:41.540012+00:00
1421,CASH,**** **** **** 6137,LOCKED,true,2025-09-26T14:06:14.540012+00:00,2025-08-16T03:43:50.540012+00:00
1422,CASH,**** **** **** 1464,REISSUE_REQUESTED,false,2024-08-15T17:33:40.540012+00:00,2025-10-03T22:23:41.540012+00:00
1423,DEBIT,**** **** **** 6990,REISSUE_REQUESTED,false,2024-06-14T18:20:31.540012+00:00,2025-09-05T11:50:07.540012+00:00
1424,DEBIT,**** **** **** 3734,ACTIVE,false,2024-07-23T14:35:14.540012+00:00,2026-02-10T22:36:05.540012+00:00
1425,CASH,**** **** **** 8739,LOCKED,true,2024-09-30T07:09:40.540512+00:00,2025-08-09T12:53:17.540512+00:00
1426,DEBIT,**** **** **** 4340,ACTIVE,false,2024-05-28T13:54:49.540512+00:00,2025-05-06T03:19:58.540512+00:00
1426,DEBIT,**** **** **** 8760,REISSUE_REQUESTED,false,2024-02-29T12:37:24.540512+00:00,2025-02-26T20:28:29.540512+00:00
1427,DEBIT,**** **** **** 6255,LOCKED,true,2025-02-11T21:02:48.540512+00:00,2025-03-05T14:53:33.540512+00:00
1427,DEBIT,**** **** **** 8452,LOCKED,true,2025-01-11T03:25:02.540512+00:00,2025-10-30T22:15:14.540512+00:00
1428,CASH,**** **** **** 9756,LOCKED,true,2024-11-09T18:09:06.540512+00:00,2025-07-01T08:07:33.540512+00:00
1428,CASH,**** **** **** 9863,LOCKED,true,2024-06-12T19:41:44.540512+00:00,2025-05-17T23:33:02.540512+00:00
1429,CASH,**** **** **** 7505,LOCKED,true,2024-04-03T02:48:04.540512+00:00,2025-05-28T07:24:07.540512+00:00
1429,CASH,**** **** **** 8630,REISSUE_REQUESTED,false,2025-08-20T12:58:37.540512+00:00,2025-06-24T09:49:24.540512+00:00
1430,CASH,**** **** **** 9896,ACTIVE,false,2024-08-02T23:20:12.540512+00:00,2025-03-14T16:11:44.540512+00:00
1430,DEBIT,**** **** **** 8606,REISSUE_REQUESTED,false,2024-05-10T15:48:27.540512+00:00,2025-08-25T21:22:54.540512+00:00
1431,DEBIT,**** **** **** 7233,ACTIVE,false,2024-04-29T16:40:13.541012+00:00,2025-02-18T20:19:51.541012+00:00
1431,DEBIT,**** **** **** 2717,LOCKED,true,2025-03-14T03:08:29.541012+00:00,2025-05-09T21:38:30.541012+00:00
1432,DEBIT,**** **** **** 8605,REISSUE_REQUESTED,false,2026-01-28T18:15:12.541012+00:00,2025-11-30T06:46:03.541012+00:00
1432,DEBIT,**** **** **** 6099,REISSUE_REQUESTED,false,2024-07-05T13:21:38.541012+00:00,2025-03-23T07:51:35.541012+00:00
1433,CASH,**** **** **** 3035,ACTIVE,false,2024-09-29T05:49:16.541012+00:00,2025-10-11T09:52:27.541012+00:00
1434,DEBIT,**** **** **** 2046,LOCKED,true,2024-12-29T11:14:37.541012+00:00,2025-11-03T17:41:08.541012+00:00
1435,DEBIT,**** **** **** 1901,ACTIVE,false,2024-05-15T06:59:40.541012+00:00,2025-05-02T00:55:08.541012+00:00
1435,DEBIT,**** **** **** 1076,LOCKED,true,2024-07-09T02:54:14.541012+00:00,2026-01-23T19:05:56.541012+00:00
1436,DEBIT,**** **** **** 3802,LOCKED,true,2025-06-30T12:06:38.541512+00:00,2025-08-19T13:10:06.541512+00:00
1437,DEBIT,**** **** **** 4340,LOCKED,true,2025-07-06T15:12:50.541512+00:00,2025-10-14T11:51:07.541512+00:00
1437,DEBIT,**** **** **** 5089,LOCKED,true,2025-08-28T14:28:47.541512+00:00,2026-01-27T20:04:42.541512+00:00
1438,CASH,**** **** **** 3939,ACTIVE,false,2024-06-05T07:55:39.541512+00:00,2026-01-31T15:17:32.541512+00:00
1439,CASH,**** **** **** 3290,LOCKED,true,2025-12-29T17:41:33.542014+00:00,2026-01-19T20:49:34.542014+00:00
1439,CASH,**** **** **** 6975,LOCKED,true,2025-03-11T04:30:57.542014+00:00,2025-08-25T03:23:09.542014+00:00
1440,DEBIT,**** **** **** 2789,ACTIVE,false,2024-10-02T20:37:49.542014+00:00,2025-04-04T19:31:22.542014+00:00
1440,DEBIT,**** **** **** 9718,ACTIVE,false,2026-01-03T00:21:55.542014+00:00,2025-03-29T13:19:03.542014+00:00
1441,CASH,**** **** **** 7979,ACTIVE,false,2024-09-30T11:06:05.542014+00:00,2026-01-15T14:57:09.542014+00:00
1441,CASH,**** **** **** 2212,LOCKED,true,2025-04-16T07:08:20.542014+00:00,2025-12-18T15:34:33.542014+00:00
1442,CASH,**** **** **** 8539,LOCKED,true,2024-07-20T16:44:37.542014+00:00,2026-01-14T17:24:08.542014+00:00
1442,DEBIT,**** **** **** 9122,REISSUE_REQUESTED,false,2026-01-02T00:33:21.542014+00:00,2025-03-02T09:03:14.542014+00:00
1443,DEBIT,**** **** **** 3176,REISSUE_REQUESTED,false,2024-09-20T03:32:00.542014+00:00,2025-07-31T07:58:28.542014+00:00
1443,CASH,**** **** **** 7267,ACTIVE,false,2025-11-01T14:43:25.542513+00:00,2025-08-23T11:43:13.542513+00:00
1444,CASH,**** **** **** 4417,LOCKED,true,2024-12-21T17:57:02.542513+00:00,2025-08-22T12:59:37.542513+00:00
1445,CASH,**** **** **** 9187,ACTIVE,false,2025-02-22T12:34:03.542513+00:00,2026-02-07T12:25:17.542513+00:00
1445,DEBIT,**** **** **** 8434,LOCKED,true,2024-05-04T23:19:02.542513+00:00,2025-08-25T16:42:18.542513+00:00
1446,DEBIT,**** **** **** 6744,LOCKED,true,2025-04-02T03:44:56.542513+00:00,2025-12-15T16:47:02.542513+00:00
1446,DEBIT,**** **** **** 7078,LOCKED,true,2024-05-07T02:36:44.542513+00:00,2025-09-09T11:38:14.542513+00:00
1447,DEBIT,**** **** **** 2993,LOCKED,true,2024-12-20T00:11:23.542513+00:00,2025-10-28T14:41:21.542513+00:00
1447,DEBIT,**** **** **** 7665,ACTIVE,false,2025-07-24T15:27:48.542513+00:00,2025-10-23T20:01:34.542513+00:00
1448,CASH,**** **** **** 2998,LOCKED,true,2024-04-20T05:19:53.542513+00:00,2025-12-27T21:11:45.542513+00:00
1448,CASH,**** **** **** 8017,LOCKED,true,2025-01-05T00:03:58.542513+00:00,2025-10-11T01:28:42.542513+00:00
1449,CASH,**** **** **** 5032,ACTIVE,false,2025-11-22T08:36:51.543012+00:00,2025-11-14T19:21:03.543012+00:00
1449,DEBIT,**** **** **** 2688,ACTIVE,false,2024-08-15T08:40:24.543012+00:00,2025-06-04T16:26:44.543012+00:00
1450,DEBIT,**** **** **** 6788,LOCKED,true,2025-09-02T14:24:37.543012+00:00,2025-03-20T16:02:43.543012+00:00
1451,DEBIT,**** **** **** 9287,LOCKED,true,2025-10-08T16:25:00.543012+00:00,2025-12-04T02:00:47.543012+00:00
1451,CASH,**** **** **** 5521,REISSUE_REQUESTED,false,2025-01-15T18:10:44.543012+00:00,2025-03-08T10:58:15.543012+00:00
1452,DEBIT,**** **** **** 8241,ACTIVE,false,2025-04-11T16:41:01.543012+00:00,2025-09-24T15:11:48.543012+00:00
1452,DEBIT,**** **** **** 8417,LOCKED,true,2024-09-28T18:56:51.543012+00:00,2025-04-02T04:34:27.543012+00:00
1453,DEBIT,**** **** **** 6116,ACTIVE,false,2024-11-13T07:32:19.543012+00:00,2025-11-20T09:43:57.543012+00:00
1453,DEBIT,**** **** **** 4477,ACTIVE,false,2025-06-13T00:36:08.543012+00:00,2025-11-04T05:38:13.543012+00:00
1454,DEBIT,**** **** **** 3550,ACTIVE,false,2024-05-07T12:28:18.543012+00:00,2026-02-04T00:17:57.543012+00:00
1454,DEBIT,**** **** **** 4213,ACTIVE,false,2024-02-26T13:14:00.543012+00:00,2025-10-21T11:45:12.543012+00:00
1455,CASH,**** **** **** 6145,LOCKED,true,2024-09-23T22:16:35.543512+00:00,2025-03-31T07:22:31.543512+00:00
1456,DEBIT,**** **** **** 6921,REISSUE_REQUESTED,false,2024-11-08T20:18:36.543512+00:00,2025-11-05T13:22:38.543512+00:00
1456,DEBIT,**** **** **** 8889,LOCKED,true,2025-04-11T16:36:34.543512+00:00,2025-08-03T06:14:00.543512+00:00
1457,DEBIT,**** **** **** 2430,ACTIVE,false,2024-12-08T14:27:55.543512+00:00,2025-07-14T00:11:22.543512+00:00
1458,CASH,**** **** **** 6133,ACTIVE,false,2024-11-03T15:01:25.543512+00:00,2025-10-08T03:56:23.543512+00:00
1459,DEBIT,**** **** **** 9928,ACTIVE,false,2024-04-13T09:59:57.543512+00:00,2026-01-11T18:33:50.543512+00:00
1459,DEBIT,**** **** **** 7397,LOCKED,true,2024-12-13T05:57:40.543512+00:00,2025-07-20T04:34:47.543512+00:00
1460,CASH,**** **** **** 4485,LOCKED,true,2025-08-13T15:46:00.543512+00:00,2025-08-19T05:41:58.543512+00:00
1461,CASH,**** **** **** 4935,REISSUE_REQUESTED,false,2025-11-15T05:53:25.544012+00:00,2025-10-04T21:07:02.544012+00:00
1462,CASH,**** **** **** 4065,ACTIVE,false,2025-08-10T17:19:14.544012+00:00,2025-07-10T01:28:37.544012+00:00
1463,DEBIT,**** **** **** 5809,LOCKED,true,2025-07-25T23:16:29.544012+00:00,2025-09-17T14:01:07.544012+00:00
1463,CASH,**** **** **** 6952,ACTIVE,false,2024-02-20T21:47:40.544012+00:00,2025-04-22T05:54:54.544012+00:00
1464,DEBIT,**** **** **** 2804,REISSUE_REQUESTED,false,2025-07-10T09:53:46.544012+00:00,2025-05-22T12:20:41.544012+00:00
1464,DEBIT,**** **** **** 8099,REISSUE_REQUESTED,false,2024-09-07T06:23:00.544012+00:00,2025-03-21T12:52:20.544012+00:00
1465,DEBIT,**** **** **** 1848,ACTIVE,false,2024-04-26T04:13:48.544012+00:00,2025-03-20T00:05:55.544012+00:00
1465,CASH,**** **** **** 1973,LOCKED,true,2025-07-20T08:15:49.544012+00:00,2025-07-08T17:37:36.544012+00:00
1466,DEBIT,**** **** **** 3353,ACTIVE,false,2024-07-15T22:41:28.544012+00:00,2025-03-27T15:16:05.544012+00:00
1466,DEBIT,**** **** **** 1927,ACTIVE,false,2024-07-22T12:23:32.544012+00:00,2025-05-14T16:00:28.544012+00:00
1467,CASH,**** **** **** 7427,REISSUE_REQUESTED,false,2025-10-23T03:10:22.544512+00:00,2025-06-17T11:07:39.544512+00:00
1467,CASH,**** **** **** 3493,LOCKED,true,2024-02-23T05:07:53.544512+00:00,2026-01-17T05:02:52.544512+00:00
1468,DEBIT,**** **** **** 8309,LOCKED,true,2024-12-18T08:26:23.544512+00:00,2025-12-02T13:24:39.544512+00:00
1468,DEBIT,**** **** **** 3597,LOCKED,true,2025-12-20T03:49:04.544512+00:00,2025-12-04T17:07:22.544512+00:00
1469,CASH,**** **** **** 4563,LOCKED,true,2025-12-29T11:55:07.544512+00:00,2025-12-29T04:54:16.544512+00:00
1470,CASH,**** **** **** 2012,LOCKED,true,2025-05-09T08:23:44.544512+00:00,2026-01-08T07:50:30.544512+00:00
1471,CASH,**** **** **** 1183,ACTIVE,false,2025-02-13T15:31:37.544512+00:00,2025-02-26T10:25:31.544512+00:00
1471,DEBIT,**** **** **** 7608,ACTIVE,false,2025-05-27T19:45:36.544512+00:00,2025-09-17T10:29:04.544512+00:00
1472,CASH,**** **** **** 6371,ACTIVE,false,2025-03-14T15:05:19.544512+00:00,2025-12-19T22:17:07.544512+00:00
1472,CASH,**** **** **** 5519,REISSUE_REQUESTED,false,2024-10-24T06:47:43.544512+00:00,2025-06-12T16:30:42.545012+00:00
1473,CASH,**** **** **** 4311,ACTIVE,false,2025-09-25T11:38:21.545012+00:00,2025-05-03T02:48:42.545012+00:00
1474,DEBIT,**** **** **** 3537,LOCKED,true,2024-12-24T17:21:27.545012+00:00,2025-06-21T03:59:07.545012+00:00
1475,DEBIT,**** **** **** 2965,ACTIVE,false,2025-07-28T17:32:18.545012+00:00,2025-03-14T10:14:11.545012+00:00
1475,DEBIT,**** **** **** 5919,REISSUE_REQUESTED,false,2024-09-12T21:23:44.545012+00:00,2025-04-19T07:05:00.545012+00:00
1476,CASH,**** **** **** 5522,LOCKED,true,2025-05-22T12:17:00.545012+00:00,2025-11-09T08:28:17.545012+00:00
1477,CASH,**** **** **** 2452,REISSUE_REQUESTED,false,2025-04-04T12:22:32.545012+00:00,2025-10-14T15:33:43.545012+00:00
1478,CASH,**** **** **** 9026,LOCKED,true,2025-11-08T13:36:14.545513+00:00,2025-10-30T21:23:29.545513+00:00
1478,CASH,**** **** **** 5506,LOCKED,true,2024-07-27T14:28:48.545513+00:00,2025-11-16T14:02:09.545513+00:00
1479,DEBIT,**** **** **** 8277,ACTIVE,false,2024-09-08T18:20:23.545513+00:00,2025-07-08T11:10:16.545513+00:00
1480,DEBIT,**** **** **** 2352,REISSUE_REQUESTED,false,2025-07-05T13:17:37.545513+00:00,2025-11-25T10:32:17.545513+00:00
1480,CASH,**** **** **** 1457,ACTIVE,false,2025-02-12T08:53:34.545513+00:00,2025-04-16T00:51:39.545513+00:00
1481,DEBIT,**** **** **** 9059,LOCKED,true,2025-11-06T14:17:38.545513+00:00,2025-10-24T22:37:50.545513+00:00
1481,CASH,**** **** **** 9816,LOCKED,true,2024-06-23T04:43:51.545513+00:00,2025-10-26T05:23:24.545513+00:00
1482,CASH,**** **** **** 8109,ACTIVE,false,2024-12-16T15:35:10.545513+00:00,2025-03-06T04:45:40.545513+00:00
1482,CASH,**** **** **** 9389,REISSUE_REQUESTED,false,2024-08-08T13:45:44.545513+00:00,2025-05-26T12:25:47.545513+00:00
1483,DEBIT,**** **** **** 5194,LOCKED,true,2024-11-17T09:18:13.546015+00:00,2025-11-25T22:52:39.546015+00:00
1483,CASH,**** **** **** 6989,ACTIVE,false,2026-01-11T19:27:05.546015+00:00,2025-07-07T03:23:32.546015+00:00
1484,CASH,**** **** **** 1709,ACTIVE,false,2026-02-03T13:50:04.546015+00:00,2025-08-12T14:19:18.546015+00:00
1484,DEBIT,**** **** **** 3032,LOCKED,true,2025-09-23T22:29:15.546015+00:00,2026-02-05T06:48:16.546015+00:00
1485,CASH,**** **** **** 9754,ACTIVE,false,2025-03-06T05:52:58.546015+00:00,2026-01-29T21:30:01.546015+00:00
1486,CASH,**** **** **** 1917,LOCKED,true,2025-08-29T20:29:36.546015+00:00,2025-11-14T04:55:24.546015+00:00
1487,DEBIT,**** **** **** 9340,ACTIVE,false,2024-10-20T13:37:11.546015+00:00,2025-02-13T22:45:30.546015+00:00
1488,CASH,**** **** **** 7074,LOCKED,true,2024-10-04T23:06:43.546517+00:00,2025-02-18T09:28:44.546517+00:00
1488,CASH,**** **** **** 4908,LOCKED,true,2025-07-01T17:57:51.546517+00:00,2026-01-21T09:25:36.546517+00:00
1489,DEBIT,**** **** **** 8755,REISSUE_REQUESTED,false,2024-08-04T04:00:04.546517+00:00,2025-02-27T22:43:30.546517+00:00
1489,DEBIT,**** **** **** 8933,REISSUE_REQUESTED,false,2025-11-24T21:45:30.546517+00:00,2025-06-02T16:43:13.546517+00:00
1490,DEBIT,**** **** **** 9162,LOCKED,true,2024-10-10T15:45:02.546517+00:00,2025-02-12T02:11:25.546517+00:00
1491,CASH,**** **** **** 6195,LOCKED,true,2026-01-28T02:14:28.546517+00:00,2025-11-28T10:30:57.546517+00:00
1491,DEBIT,**** **** **** 7151,LOCKED,true,2024-03-12T11:33:12.546517+00:00,2025-04-20T16:31:15.546517+00:00
1492,DEBIT,**** **** **** 3511,ACTIVE,false,2024-02-16T16:32:07.547013+00:00,2025-02-15T01:54:52.547013+00:00
1492,DEBIT,**** **** **** 4442,ACTIVE,false,2025-10-18T08:42:48.547013+00:00,2025-02-25T17:06:13.547013+00:00
1493,CASH,**** **** **** 5093,LOCKED,true,2025-06-28T15:19:14.547013+00:00,2026-01-30T10:37:52.547013+00:00
1493,DEBIT,**** **** **** 4637,LOCKED,true,2025-12-25T09:21:00.547013+00:00,2025-08-15T07:19:02.547013+00:00
1494,CASH,**** **** **** 8317,ACTIVE,false,2025-08-12T19:23:11.547013+00:00,2025-07-01T19:43:10.547013+00:00
1495,DEBIT,**** **** **** 4882,REISSUE_REQUESTED,false,2024-04-10T02:22:03.547013+00:00,2025-07-09T03:29:57.547013+00:00
1496,CASH,**** **** **** 3717,ACTIVE,false,2025-11-13T00:19:49.547013+00:00,2025-03-21T14:58:07.547013+00:00
1497,CASH,**** **** **** 4122,LOCKED,true,2025-06-03T02:31:58.547013+00:00,2025-10-15T13:33:57.547013+00:00
1498,CASH,**** **** **** 6888,LOCKED,true,2024-10-24T17:28:57.547013+00:00,2025-08-31T17:36:53.547013+00:00
1499,DEBIT,**** **** **** 4339,ACTIVE,false,2024-08-17T01:19:32.547013+00:00,2025-09-30T03:44:42.547013+00:00
1499,CASH,**** **** **** 3337,LOCKED,true,2025-01-20T15:07:08.547013+00:00,2026-02-05T05:58:42.547013+00:00
1500,CASH,**** **** **** 1223,REISSUE_REQUESTED,false,2024-04-02T02:49:37.547013+00:00,2025-08-12T03:58:54.547013+00:00
1501,DEBIT,**** **** **** 9116,REISSUE_REQUESTED,false,2025-09-13T01:52:22.547013+00:00,2025-03-17T01:15:31.547013+00:00
1502,CASH,**** **** **** 3929,ACTIVE,false,2025-11-30T08:49:38.547013+00:00,2025-05-05T03:48:44.547013+00:00
1502,CASH,**** **** **** 9771,ACTIVE,false,2024-08-09T05:14:28.547013+00:00,2025-11-02T07:22:58.547013+00:00
1503,DEBIT,**** **** **** 7563,ACTIVE,false,2025-02-14T11:18:53.547013+00:00,2025-12-29T10:30:45.547013+00:00
1503,DEBIT,**** **** **** 7841,LOCKED,true,2024-09-17T15:52:07.547013+00:00,2025-03-15T19:05:08.547013+00:00
