user_id,request_type,status,title,detail,created_at,updated_at
1478,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-11-15T20:08:55.545513+00:00,2025-11-16T10:08:55.545513+00:00
1479,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-04-02T06:52:09.545513+00:00,2025-04-08T07:52:09.545513+00:00
1480,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2026-01-15T07:59:03.545513+00:00,2026-01-18T11:59:03.545513+00:00
1480,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-07-27T16:53:42.545513+00:00,2025-07-31T15:53:42.545513+00:00
1481,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-03-07T16:36:11.545513+00:00,2025-03-17T01:36:11.545513+00:00
1485,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-03-20T07:50:18.546015+00:00,2025-03-29T15:50:18.546015+00:00
1486,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-11-05T23:08:17.546015+00:00,2025-11-09T10:08:17.546015+00:00
1486,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-12-09T04:11:32.546015+00:00,2025-12-13T16:11:32.546015+00:00
1487,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-10-02T21:46:53.546015+00:00,2025-10-03T12:46:53.546015+00:00
1488,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2026-01-25T01:29:59.546517+00:00,2026-02-03T07:29:59.546517+00:00
1488,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-02-17T21:24:13.546517+00:00,2025-02-19T17:24:13.546517+00:00
1490,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-08-29T00:36:13.546517+00:00,2025-08-30T03:36:13.546517+00:00
1490,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2026-02-03T01:38:52.546517+00:00,2026-02-04T08:38:52.546517+00:00
1491,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-11-17T15:54:08.546517+00:00,2025-11-22T12:54:08.546517+00:00
1492,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-05-01T17:49:51.547013+00:00,2025-05-05T15:49:51.547013+00:00
1493,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-08-29T02:56:57.547013+00:00,2025-09-02T18:56:57.547013+00:00
1493,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-07-31T12:28:07.547013+00:00,2025-08-05T20:28:07.547013+00:00
1494,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2026-01-17T22:28:44.547013+00:00,2026-01-25T16:28:44.547013+00:00
1495,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-08-21T20:02:10.547013+00:00,2025-08-30T21:02:10.547013+00:00
1496,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-12-17T16:21:19.547013+00:00,2025-12-18T04:21:19.547013+00:00
1496,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-12-20T14:37:00.547013+00:00,2025-12-21T13:37:00.547013+00:00
1497,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2026-02-02T16:28:17.547013+00:00,2026-02-08T10:28:17.547013+00:00
1498,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-12-03T02:09:46.547013+00:00,2025-12-06T18:09:46.547013+00:00
1499,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-11-09T20:50:12.547013+00:00,2025-11-15T08:50:12.547013+00:00
1499,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-08-24T15:52:34.547013+00:00,2025-09-02T02:52:34.547013+00:00
1501,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-10-01T16:01:43.547013+00:00,2025-10-10T08:01:43.547013+00:00
1501,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-03-08T17:28:28.547013+00:00,2025-03-14T15:28:28.547013+00:00
1502,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-06-07T22:10:17.547013+00:00,2025-06-16T06:10:17.547013+00:00
1502,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-08-05T17:52:25.547013+00:00,2025-08-11T23:52:25.547013+00:00
1505,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-06-25T21:50:01.548015+00:00,2025-06-29T22:50:01.548015+00:00
1506,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-10-01T14:21:08.548015+00:00,2025-10-11T04:21:08.548015+00:00
1507,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-07-02T12:21:34.548015+00:00,2025-07-12T07:21:34.548015+00:00
1507,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-03-19T04:23:46.548015+00:00,2025-03-20T15:23:46.548015+00:00
1508,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-06-22T19:41:25.548015+00:00,2025-06-28T08:41:25.548015+00:00
1510,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-02-23T19:21:34.548015+00:00,2025-03-02T18:21:34.548015+00:00
1511,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-11-05T12:38:25.548520+00:00,2025-11-12T15:38:25.548520+00:00
1513,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-04-24T00:27:13.548520+00:00,2025-04-28T10:27:13.548520+00:00
1514,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-08-03T06:53:28.548520+00:00,2025-08-08T02:53:28.548520+00:00
1516,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-10-03T07:10:44.549019+00:00,2025-10-08T23:10:44.549019+00:00
1516,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-07-19T20:27:32.549019+00:00,2025-07-29T09:27:32.549019+00:00
1517,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2026-01-16T05:08:09.549019+00:00,2026-01-22T22:08:09.549019+00:00
1517,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-09-11T16:30:42.549019+00:00,2025-09-15T00:30:42.549019+00:00
1518,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-06-23T05:24:41.549019+00:00,2025-06-30T03:24:41.549019+00:00
1519,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-11-28T07:38:57.549019+00:00,2025-11-29T23:38:57.549019+00:00
1521,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2026-01-21T15:18:06.549019+00:00,2026-01-23T10:18:06.549019+00:00
1522,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-08-30T05:01:41.549518+00:00,2025-09-05T17:01:41.549518+00:00
1523,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-06-15T18:52:30.549518+00:00,2025-06-16T01:52:30.549518+00:00
1523,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-07-10T22:29:24.549518+00:00,2025-07-16T12:29:24.549518+00:00
1525,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-08-24T18:25:18.549518+00:00,2025-09-01T22:25:18.549518+00:00
1526,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-04-09T07:57:00.549518+00:00,2025-04-18T11:57:00.549518+00:00
1527,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-03-17T11:07:29.549518+00:00,2025-03-27T01:07:29.549518+00:00
1528,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-10-23T23:42:40.550020+00:00,2025-10-26T10:42:40.550020+00:00
1528,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-12-01T12:40:45.550020+00:00,2025-12-06T14:40:45.550020+00:00
1534,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-05-15T23:58:05.550519+00:00,2025-05-20T00:58:05.550519+00:00
1534,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-11-30T02:22:22.550519+00:00,2025-11-30T17:22:22.550519+00:00
1536,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2026-01-04T08:42:39.550519+00:00,2026-01-12T12:42:39.550519+00:00
1537,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2026-02-09T19:59:03.550519+00:00,2026-02-16T01:59:03.550519+00:00
1539,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-04-21T19:26:26.550519+00:00,2025-04-26T14:26:26.550519+00:00
1540,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-12-28T17:13:16.551018+00:00,2026-01-04T03:13:16.551018+00:00
1541,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-02-12T22:54:32.551018+00:00,2025-02-18T14:54:32.551018+00:00
1543,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-09-05T20:03:14.551018+00:00,2025-09-12T11:03:14.551018+00:00
1543,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-07-28T19:22:16.551018+00:00,2025-07-28T22:22:16.551018+00:00
1545,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-12-16T20:45:20.551018+00:00,2025-12-23T13:45:20.551018+00:00
1545,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-10-07T19:57:08.551018+00:00,2025-10-13T11:57:08.551018+00:00
1546,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-11-15T14:01:18.551018+00:00,2025-11-17T01:01:18.551018+00:00
1548,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-11-30T14:09:07.551519+00:00,2025-12-06T05:09:07.551519+00:00
1548,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-08-27T11:08:02.551519+00:00,2025-09-03T14:08:02.551519+00:00
1550,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-07-27T05:50:28.551519+00:00,2025-07-31T15:50:28.551519+00:00
1550,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-05-19T09:22:35.551519+00:00,2025-05-21T15:22:35.551519+00:00
1551,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-03-24T19:17:29.551519+00:00,2025-04-03T01:17:29.551519+00:00
1551,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-06-22T11:51:07.551519+00:00,2025-06-29T08:51:07.551519+00:00
1553,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-09-16T17:02:24.551519+00:00,2025-09-17T09:02:24.551519+00:00
1554,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-10-07T12:17:06.552018+00:00,2025-10-12T12:17:06.552018+00:00
1554,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2026-01-27T12:06:36.552018+00:00,2026-01-27T17:06:36.552018+00:00
1556,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-07-10T11:02:16.552018+00:00,2025-07-11T03:02:16.552018+00:00
1558,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-07-10T22:55:32.552018+00:00,2025-07-19T13:55:32.552018+00:00
1558,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-05-02T14:23:12.552018+00:00,2025-05-08T10:23:12.552018+00:00
1559,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2026-02-03T11:01:32.552018+00:00,2026-02-05T13:01:32.552018+00:00
1560,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2026-01-12T16:09:58.552018+00:00,2026-01-22T02:09:58.552018+00:00
1560,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-11-24T07:24:49.552018+00:00,2025-11-26T02:24:49.552018+00:00
1563,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-06-01T19:04:36.552526+00:00,2025-06-04T11:04:36.552526+00:00
1565,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-12-23T19:25:29.552526+00:00,2025-12-30T08:25:29.552526+00:00
1565,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-10-01T17:30:47.552526+00:00,2025-10-04T09:30:47.552526+00:00
1566,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-11-16T02:48:19.552526+00:00,2025-11-17T06:48:19.552526+00:00
1569,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-07-12T00:48:52.553019+00:00,2025-07-17T02:48:52.553019+00:00
1570,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-07-23T04:09:52.553019+00:00,2025-07-31T04:09:52.553019+00:00
1570,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2026-01-28T11:28:00.553019+00:00,2026-02-03T05:28:00.553019+00:00
1571,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-11-26T23:39:31.553019+00:00,2025-12-04T13:39:31.553019+00:00
1572,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-07-30T22:50:21.553019+00:00,2025-08-08T03:50:21.553019+00:00
1574,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-05-24T10:02:16.553519+00:00,2025-05-29T10:02:16.553519+00:00
1574,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-11-05T06:17:34.553519+00:00,2025-11-07T01:17:34.553519+00:00
1575,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-03-20T17:47:04.553519+00:00,2025-03-26T00:47:04.553519+00:00
1575,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-07-26T02:17:40.553519+00:00,2025-08-04T17:17:40.553519+00:00
1577,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-11-09T06:12:10.553519+00:00,2025-11-14T16:12:10.553519+00:00
1577,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-07-11T19:06:52.553519+00:00,2025-07-20T05:06:52.553519+00:00
1579,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-06-28T10:51:37.553519+00:00,2025-07-07T20:51:37.553519+00:00
1585,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-02-21T11:56:14.554020+00:00,2025-02-23T00:56:14.554020+00:00
1589,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-03-28T14:10:22.554519+00:00,2025-04-01T21:10:22.554519+00:00
1589,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-05-28T11:09:05.554519+00:00,2025-06-03T17:09:05.554519+00:00
1593,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2026-01-17T18:44:05.555018+00:00,2026-01-26T00:44:05.555018+00:00
1593,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2026-01-04T23:18:13.555018+00:00,2026-01-10T13:18:13.555018+00:00
1594,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-08-16T04:40:13.555018+00:00,2025-08-26T04:40:13.555018+00:00
1594,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-08-09T02:14:26.555018+00:00,2025-08-14T15:14:26.555018+00:00
1595,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-04-07T05:01:23.555018+00:00,2025-04-12T21:01:23.555018+00:00
1595,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-06-15T16:42:37.555018+00:00,2025-06-19T10:42:37.555018+00:00
1598,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-08-25T08:18:40.555519+00:00,2025-08-27T21:18:40.555519+00:00
1598,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-09-12T05:07:02.555519+00:00,2025-09-16T06:07:02.555519+00:00
1600,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-10-17T20:33:27.555519+00:00,2025-10-26T17:33:27.555519+00:00
1601,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-05-08T03:52:41.556019+00:00,2025-05-08T08:52:41.556019+00:00
1601,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-07-15T18:47:48.556019+00:00,2025-07-25T14:47:48.556019+00:00
1602,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-05-04T03:19:35.556019+00:00,2025-05-04T20:19:35.556019+00:00
1602,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-04-02T19:41:30.556019+00:00,2025-04-12T05:41:30.556019+00:00
1605,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-03-25T21:20:23.556019+00:00,2025-03-30T07:20:23.556019+00:00
1606,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-02-21T01:57:26.556019+00:00,2025-03-01T21:57:26.556019+00:00
1606,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-04-06T05:54:01.556019+00:00,2025-04-16T03:54:01.556019+00:00
1608,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-08-24T18:28:05.557019+00:00,2025-08-29T14:28:05.557019+00:00
1608,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2026-01-18T02:39:34.557019+00:00,2026-01-27T18:39:34.557019+00:00
1610,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-10-04T20:16:05.557019+00:00,2025-10-07T02:16:05.557019+00:00
1610,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-06-30T16:13:14.557019+00:00,2025-07-10T11:13:14.557019+00:00
1611,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-02-26T08:39:31.557019+00:00,2025-02-28T11:39:31.557019+00:00
1612,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-09-20T00:41:48.557019+00:00,2025-09-28T19:41:48.557019+00:00
1612,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-09-12T10:47:37.557019+00:00,2025-09-20T13:47:37.557019+00:00
1613,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-05-07T07:30:27.557519+00:00,2025-05-15T06:30:27.557519+00:00
1615,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-04-06T18:36:38.557519+00:00,2025-04-11T02:36:38.557519+00:00
1615,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2026-01-18T21:36:31.557519+00:00,2026-01-26T09:36:31.557519+00:00
1616,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-11-16T20:31:38.557519+00:00,2025-11-22T23:31:38.557519+00:00
1616,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-08-26T07:57:06.557519+00:00,2025-09-04T14:57:06.557519+00:00
1619,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-08-06T18:24:46.557519+00:00,2025-08-15T17:24:46.557519+00:00
1622,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2026-02-08T01:17:04.557519+00:00,2026-02-17T16:17:04.557519+00:00
1625,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-03-30T13:04:39.557519+00:00,2025-04-01T23:04:39.557519+00:00
1625,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-12-07T09:16:11.557519+00:00,2025-12-15T16:16:11.557519+00:00
1629,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-12-28T21:47:59.558524+00:00,2025-12-29T22:47:59.558524+00:00
1630,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-10-30T20:08:24.558524+00:00,2025-11-08T05:08:24.558524+00:00
1631,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-06-23T18:11:59.559027+00:00,2025-07-02T02:11:59.559027+00:00
1633,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-08-19T13:23:27.559027+00:00,2025-08-25T17:23:27.559027+00:00
1636,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-09-10T13:10:16.559027+00:00,2025-09-14T08:10:16.559027+00:00
1637,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-07-25T23:29:55.559027+00:00,2025-07-31T00:29:55.559027+00:00
1638,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-09-28T20:22:46.559527+00:00,2025-09-29T19:22:46.559527+00:00
1638,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-11-28T17:20:19.559527+00:00,2025-12-01T18:20:19.559527+00:00
1639,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-03-15T20:05:45.559527+00:00,2025-03-24T22:05:45.559527+00:00
1639,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-07-23T07:53:24.559527+00:00,2025-07-27T19:53:24.559527+00:00
1642,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-04-11T07:48:27.559527+00:00,2025-04-19T19:48:27.559527+00:00
1642,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2026-01-28T00:12:59.559527+00:00,2026-02-05T02:12:59.559527+00:00
1643,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-05-16T10:18:43.559527+00:00,2025-05-16T14:18:43.559527+00:00
1643,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-07-08T03:06:25.559527+00:00,2025-07-11T17:06:25.559527+00:00
1644,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-04-20T08:52:32.560027+00:00,2025-04-21T09:52:32.560027+00:00
1644,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-04-11T05:06:58.560027+00:00,2025-04-15T18:06:58.560027+00:00
1645,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-05-31T05:21:01.560027+00:00,2025-06-04T09:21:01.560027+00:00
1646,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-07-06T09:39:29.560027+00:00,2025-07-10T18:39:29.560027+00:00
1647,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-10-21T16:43:22.560027+00:00,2025-10-22T07:43:22.560027+00:00
1647,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-08-21T10:47:28.560027+00:00,2025-08-22T16:47:28.560027+00:00
1650,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-12-24T18:00:04.560527+00:00,2025-12-28T10:00:04.560527+00:00
1650,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-12-13T04:13:46.560527+00:00,2025-12-16T21:13:46.560527+00:00
1652,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-10-07T13:07:47.560527+00:00,2025-10-12T04:07:47.560527+00:00
1653,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-10-13T15:55:55.560527+00:00,2025-10-21T03:55:55.560527+00:00
1653,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-04-04T03:38:26.560527+00:00,2025-04-04T22:38:26.560527+00:00
1654,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-03-01T21:04:55.560527+00:00,2025-03-08T05:04:55.560527+00:00
1656,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-04-18T13:46:11.560527+00:00,2025-04-26T11:46:11.560527+00:00
1658,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-11-01T13:54:17.561026+00:00,2025-11-04T23:54:17.561026+00:00
