user_id,transfer_limit_yen,atm_withdraw_limit_yen,updated_at
989,300000,30000,2025-12-06T18:35:08.500959+00:00
990,100000,50000,2026-02-05T17:07:35.500959+00:00
991,200000,200000,2025-05-01T08:07:43.500959+00:00
992,300000,100000,2026-01-13T06:27:18.500959+00:00
993,100000,50000,2025-08-13T02:33:11.501458+00:00
994,100000,100000,2025-04-03T07:01:35.501458+00:00
995,100000,30000,2025-07-02T17:06:25.501458+00:00
996,500000,50000,2025-04-13T07:35:18.501458+00:00
997,1000000,200000,2025-07-15T15:56:45.501957+00:00
998,200000,30000,2025-10-14T13:19:43.501957+00:00
999,300000,30000,2025-10-14T04:18:56.501957+00:00
1000,300000,30000,2025-12-25T10:50:44.501957+00:00
1001,100000,200000,2025-04-24T14:07:20.501957+00:00
1002,1000000,200000,2025-11-02T00:47:07.501957+00:00
1003,500000,50000,2025-10-14T23:02:03.502457+00:00
1004,200000,100000,2025-11-20T19:12:32.502457+00:00
1005,500000,100000,2025-07-09T02:31:58.502457+00:00
1006,1000000,50000,2025-06-01T06:29:24.502457+00:00
1007,300000,30000,2025-02-18T23:52:47.502457+00:00
1008,100000,50000,2025-12-22T22:23:42.502457+00:00
1009,500000,50000,2025-06-14T22:28:48.502457+00:00
1010,300000,100000,2026-01-02T15:52:10.502457+00:00
1011,100000,30000,2025-03-28T03:14:53.502958+00:00
1012,300000,50000,2025-05-31T11:52:53.502958+00:00
1013,200000,30000,2025-03-19T13:56:25.502958+00:00
1014,200000,200000,2025-06-27T05:24:49.502958+00:00
1015,1000000,100000,2025-09-14T17:31:39.502958+00:00
1016,100000,50000,2026-01-08T20:54:14.502958+00:00
1017,1000000,30000,2025-09-01T23:01:42.502958+00:00
1018,500000,200000,2025-03-16T17:53:38.503457+00:00
1019,200000,100000,2026-01-20T05:46:32.503457+00:00
1020,300000,100000,2026-01-01T01:27:22.503457+00:00
1021,1000000,100000,2025-07-31T17:24:17.503457+00:00
1022,200000,30000,2026-01-12T15:41:22.503457+00:00
1023,1000000,100000,2025-02-21T02:54:23.503457+00:00
1024,300000,200000,2025-02-15T05:05:45.503457+00:00
1025,1000000,50000,2025-07-10T18:04:47.503957+00:00
1026,200000,100000,2025-09-09T13:30:44.503957+00:00
1027,200000,200000,2025-08-30T04:05:06.503957+00:00
1028,500000,50000,2025-11-01T01:54:57.503957+00:00
1029,200000,200000,2025-02-20T15:34:48.504458+00:00
1030,500000,200000,2025-09-01T22:40:47.504458+00:00
1031,1000000,50000,2025-09-10T03:15:29.504458+00:00
1032,1000000,50000,2026-01-22T01:43:50.504458+00:00
1033,100000,100000,2025-12-17T22:06:37.504458+00:00
1034,300000,100000,2025-02-22T20:06:28.504957+00:00
1035,200000,30000,2025-08-21T19:27:38.504957+00:00
1036,1000000,50000,2025-10-27T23:59:31.504957+00:00
1037,300000,50000,2025-02-23T03:11:10.504957+00:00
1038,200000,30000,2025-11-30T23:48:41.504957+00:00
1039,500000,100000,2025-11-19T10:49:22.504957+00:00
1040,500000,200000,2025-12-25T14:30:48.504957+00:00
1041,200000,200000,2025-04-11T01:43:08.504957+00:00
1042,100000,100000,2026-01-28T22:54:04.504957+00:00
1043,200000,100000,2025-11-28T20:30:33.504957+00:00
1044,200000,30000,2025-12-22T22:23:47.504957+00:00
1045,100000,100000,2026-01-14T04:08:03.505960+00:00
1046,100000,200000,2025-11-24T13:01:37.505960+00:00
1047,1000000,200000,2025-03-08T17:05:55.505960+00:00
1048,500000,100000,2025-10-07T10:41:13.505960+00:00
1049,500000,50000,2025-08-09T05:29:39.505960+00:00
1050,200000,100000,2025-05-16T21:03:48.506463+00:00
1051,1000000,200000,2025-02-24T00:30:39.506463+00:00
1052,1000000,200000,2025-03-20T19:22:19.506463+00:00
1053,100000,100000,2025-08-06T10:06:24.506463+00:00
1054,300000,30000,2025-07-16T18:35:42.506463+00:00
1055,300000,100000,2025-08-05T04:53:56.506963+00:00
1056,1000000,50000,2025-12-20T16:13:31.506963+00:00
1057,200000,50000,2025-08-02T10:37:44.506963+00:00
1058,500000,100000,2025-03-03T20:01:21.506963+00:00
1059,300000,30000,2025-09-10T02:42:05.506963+00:00
1060,1000000,30000,2025-09-02T15:57:49.507463+00:00
1061,500000,50000,2025-12-27T02:34:34.507463+00:00
1062,200000,50000,2025-08-25T20:32:54.507463+00:00
1063,100000,200000,2025-09-05T08:50:47.507463+00:00
1064,200000,30000,2026-01-01T22:20:21.507463+00:00
1065,300000,100000,2025-06-01T03:24:36.507463+00:00
1066,300000,30000,2025-03-15T16:31:02.507963+00:00
1067,500000,200000,2025-10-31T21:34:50.507963+00:00
1068,200000,30000,2025-03-24T10:26:10.507963+00:00
1069,300000,30000,2025-10-27T02:08:00.507963+00:00
1070,300000,50000,2025-07-27T22:16:58.507963+00:00
1071,1000000,50000,2025-05-23T21:54:24.508471+00:00
1072,1000000,200000,2025-11-02T20:34:19.508471+00:00
1073,100000,200000,2025-12-05T22:15:24.508471+00:00
1074,200000,100000,2025-06-01T07:02:22.508471+00:00
1075,300000,100000,2025-10-31T10:58:30.508471+00:00
1076,100000,30000,2025-04-16T03:31:28.508965+00:00
1077,300000,30000,2025-05-22T10:23:13.508965+00:00
1078,1000000,100000,2025-04-30T01:48:09.508965+00:00
1079,100000,100000,2025-11-13T14:50:56.508965+00:00
1080,100000,50000,2025-10-23T18:40:10.508965+00:00
1081,300000,100000,2025-04-05T13:18:52.509463+00:00
1082,1000000,50000,2025-04-19T02:19:45.509463+00:00
1083,300000,50000,2025-11-18T19:50:21.509463+00:00
1084,100000,30000,2025-05-17T01:59:42.509463+00:00
1085,300000,30000,2025-06-10T17:28:31.509463+00:00
1086,500000,200000,2025-10-17T10:31:00.509963+00:00
1087,500000,100000,2025-11-01T23:26:22.509963+00:00
1088,100000,50000,2025-03-03T00:42:22.509963+00:00
1089,200000,30000,2025-05-30T11:30:55.509963+00:00
1090,100000,100000,2025-08-30T05:42:48.509963+00:00
1091,200000,30000,2025-11-17T18:09:53.509963+00:00
1092,300000,30000,2025-04-15T23:50:30.510463+00:00
1093,300000,100000,2026-01-06T12:47:18.510463+00:00
1094,1000000,100000,2025-07-17T06:53:19.510463+00:00
1095,500000,50000,2025-08-10T22:58:06.510463+00:00
1096,1000000,50000,2025-11-25T10:15:16.510463+00:00
1097,200000,50000,2025-07-07T22:03:31.510463+00:00
1098,100000,50000,2025-04-11T07:31:13.510963+00:00
1099,100000,50000,2025-02-16T17:07:20.510963+00:00
1100,1000000,50000,2025-08-10T10:55:11.510963+00:00
1101,100000,50000,2025-03-30T13:48:49.510963+00:00
1102,500000,100000,2025-05-30T19:32:21.510963+00:00
1103,1000000,200000,2025-10-15T10:27:29.510963+00:00
1104,1000000,50000,2025-05-14T21:12:33.511463+00:00
1105,200000,200000,2025-06-07T06:48:49.511463+00:00
1106,300000,100000,2025-04-08T08:55:49.511463+00:00
1107,1000000,100000,2025-08-03T08:10:13.511463+00:00
1108,300000,30000,2025-12-31T00:02:41.511463+00:00
1109,500000,100000,2026-01-21T04:30:46.511963+00:00
1110,200000,200000,2026-01-11T16:12:41.511963+00:00
1111,300000,100000,2025-05-21T01:39:07.511963+00:00
1112,200000,30000,2025-06-21T17:38:08.511963+00:00
1113,300000,200000,2025-03-17T22:54:32.511963+00:00
1114,1000000,30000,2025-11-04T10:10:15.511963+00:00
1115,200000,200000,2025-03-12T05:52:40.512466+00:00
1116,1000000,100000,2025-11-09T16:55:22.512466+00:00
1117,100000,50000,2025-09-05T22:56:08.512466+00:00
1118,500000,100000,2025-06-02T13:37:21.512466+00:00
1119,1000000,30000,2025-09-27T02:39:03.512466+00:00
1120,300000,30000,2025-07-23T18:55:44.512966+00:00
1121,300000,50000,2025-12-04T18:32:01.512966+00:00
1122,1000000,100000,2025-09-29T08:27:51.512966+00:00
1123,200000,50000,2026-01-18T03:29:09.512966+00:00
1124,1000000,100000,2025-02-27T01:04:48.513464+00:00
1125,300000,200000,2025-08-18T19:23:58.513464+00:00
1126,200000,50000,2025-06-13T08:49:48.513464+00:00
1127,300000,50000,2025-08-23T16:01:00.513464+00:00
1128,1000000,30000,2026-01-07T03:41:16.513965+00:00
1129,500000,30000,2025-08-02T06:34:41.513965+00:00
1130,200000,200000,2025-09-20T11:45:27.513965+00:00
1131,500000,50000,2026-01-01T19:20:24.513965+00:00
1132,100000,30000,2025-11-18T10:55:18.513965+00:00
1133,300000,30000,2025-02-25T14:59:38.513965+00:00
1134,300000,200000,2025-10-03T03:43:40.514464+00:00
1135,1000000,30000,2025-12-23T08:50:07.514464+00:00
1136,200000,50000,2025-03-28T19:40:28.514464+00:00
1137,200000,100000,2025-05-11T23:21:25.514464+00:00
1138,500000,100000,2025-11-17T01:53:20.514464+00:00
1139,100000,100000,2026-01-07T11:55:59.514464+00:00
1140,100000,50000,2025-07-16T13:48:09.514464+00:00
1141,300000,30000,2025-09-23T07:47:48.514971+00:00
1142,300000,100000,2025-08-01T13:06:54.514971+00:00
1143,300000,50000,2025-03-17T06:24:24.514971+00:00
1144,500000,30000,2025-08-03T18:33:54.514971+00:00
1145,100000,100000,2026-01-11T05:08:22.514971+00:00
1146,500000,30000,2025-10-21T03:16:09.515463+00:00
1147,300000,100000,2025-07-11T06:03:37.515463+00:00
1148,1000000,50000,2025-07-28T20:43:50.515463+00:00
1149,200000,30000,2025-12-28T15:16:44.515463+00:00
1150,1000000,50000,2025-09-19T07:28:50.515463+00:00
1151,300000,100000,2025-02-24T11:36:36.515463+00:00
1152,500000,200000,2025-06-10T00:58:43.515463+00:00
1153,300000,100000,2025-12-01T09:37:33.515463+00:00
1154,300000,30000,2025-12-19T19:17:28.515463+00:00
1155,200000,30000,2026-02-04T06:15:02.515463+00:00
1156,1000000,100000,2025-03-09T23:47:51.515463+00:00
1157,300000,30000,2025-05-08T21:34:19.516475+00:00
1158,300000,30000,2026-02-09T00:00:23.516475+00:00
1159,200000,100000,2025-10-18T23:07:41.516475+00:00
1160,200000,100000,2025-06-05T07:51:17.516475+00:00
1161,300000,50000,2025-03-24T08:59:36.516984+00:00
1162,200000,200000,2025-04-22T18:21:46.516984+00:00
1163,1000000,100000,2026-01-31T14:45:51.516984+00:00
1164,500000,200000,2025-10-31T05:27:54.516984+00:00
1165,1000000,50000,2025-02-23T11:37:22.516984+00:00
1166,200000,100000,2025-10-10T21:59:26.516984+00:00
1167,500000,50000,2025-05-15T08:54:46.516984+00:00
1168,500000,50000,2025-06-05T19:37:08.517483+00:00
1169,500000,100000,2025-10-16T12:05:28.517483+00:00
1170,300000,100000,2025-11-28T17:41:25.517483+00:00
1171,500000,50000,2025-06-03T06:29:49.517483+00:00
1172,500000,30000,2025-10-12T04:02:26.517983+00:00
1173,300000,30000,2025-10-11T21:27:17.517983+00:00
1174,300000,50000,2025-04-14T07:33:50.517983+00:00
1175,500000,50000,2025-03-07T01:08:09.517983+00:00
1176,500000,30000,2025-02-16T18:09:18.518483+00:00
1177,1000000,30000,2025-11-16T04:47:14.518483+00:00
1178,300000,100000,2025-02-20T06:14:49.518483+00:00
1179,200000,100000,2025-11-30T14:28:29.518483+00:00
1180,300000,200000,2025-04-20T16:41:35.518483+00:00
1181,1000000,30000,2025-12-30T10:07:05.518483+00:00
1182,500000,100000,2025-04-02T11:26:15.518982+00:00
1183,1000000,100000,2025-11-02T02:33:01.518982+00:00
1184,500000,50000,2025-12-23T02:52:30.518982+00:00
1185,1000000,100000,2025-06-08T02:41:59.518982+00:00
1186,1000000,100000,2025-11-23T15:10:34.518982+00:00
1187,1000000,100000,2025-03-20T06:01:31.518982+00:00
1188,1000000,100000,2026-01-11T08:35:50.519483+00:00
1189,1000000,30000,2026-01-19T16:27:24.519483+00:00
1190,500000,100000,2025-10-03T05:14:53.519483+00:00
1191,200000,100000,2025-02-24T17:59:21.519483+00:00
1192,200000,200000,2025-12-14T11:46:55.519483+00:00
1193,1000000,50000,2025-10-19T15:41:05.519983+00:00
1194,100000,200000,2025-02-16T11:23:48.519983+00:00
1195,300000,100000,2025-12-12T17:00:05.519983+00:00
1196,100000,200000,2025-10-15T17:23:10.519983+00:00
1197,1000000,100000,2025-11-22T03:40:45.520483+00:00
1198,100000,30000,2025-12-30T08:48:56.520483+00:00
1199,100000,200000,2026-01-03T04:58:27.520483+00:00
1200,500000,50000,2025-04-01T20:16:58.520483+00:00
1201,300000,200000,2025-07-03T05:10:27.520483+00:00
1202,100000,100000,2025-07-22T12:25:58.520483+00:00
1203,300000,50000,2025-05-05T22:32:40.520984+00:00
1204,100000,50000,2026-01-02T03:29:24.520984+00:00
1205,1000000,50000,2025-03-17T17:28:38.520984+00:00
1206,200000,30000,2025-08-03T13:48:40.520984+00:00
1207,500000,100000,2025-06-24T03:31:52.521485+00:00
1208,200000,30000,2025-05-10T00:10:19.521485+00:00
1209,1000000,200000,2026-01-06T00:51:27.521485+00:00
1210,1000000,50000,2025-05-08T06:51:53.521485+00:00
1211,100000,30000,2025-08-10T23:32:44.521485+00:00
1212,1000000,100000,2025-06-23T05:23:24.521485+00:00
1213,1000000,30000,2026-02-05T05:22:33.521485+00:00
1214,300000,200000,2025-02-19T08:12:15.521485+00:00
1215,1000000,50000,2025-06-05T13:47:14.521983+00:00
1216,200000,200000,2025-04-24T16:38:06.521983+00:00
1217,500000,50000,2025-10-18T20:48:33.521983+00:00
1218,200000,100000,2025-05-26T15:32:22.521983+00:00
1219,200000,200000,2026-01-23T03:20:41.521983+00:00
1220,300000,200000,2026-01-23T21:41:17.522490+00:00
1221,1000000,200000,2025-05-01T15:07:00.522490+00:00
1222,300000,50000,2025-04-19T21:20:13.522490+00:00
1223,1000000,30000,2025-04-13T06:42:25.522490+00:00
1224,1000000,50000,2025-09-08T20:36:43.522984+00:00
1225,200000,50000,2025-10-28T21:05:23.522984+00:00
1226,100000,30000,2025-10-15T20:55:00.522984+00:00
1227,1000000,100000,2026-01-05T06:26:24.522984+00:00
1228,500000,100000,2025-04-23T10:54:58.522984+00:00
1229,500000,100000,2025-02-27T23:24:39.523484+00:00
1230,100000,50000,2025-10-16T08:50:04.523484+00:00
1231,1000000,50000,2026-01-22T20:28:24.523484+00:00
1232,200000,200000,2026-01-19T10:27:16.523484+00:00
1233,300000,50000,2026-01-21T02:42:36.523484+00:00
1234,1000000,100000,2025-08-10T18:18:28.523983+00:00
1235,200000,30000,2025-09-06T03:07:58.523983+00:00
1236,1000000,100000,2026-01-06T17:48:15.523983+00:00
1237,100000,200000,2025-03-31T23:08:32.523983+00:00
1238,500000,30000,2025-07-24T09:06:58.523983+00:00
1239,1000000,30000,2025-10-09T00:40:00.523983+00:00
1240,300000,50000,2025-06-10T18:19:20.524483+00:00
1241,300000,100000,2025-07-20T06:08:13.524483+00:00
1242,300000,200000,2025-08-26T08:49:33.524483+00:00
1243,1000000,30000,2026-01-05T18:15:06.524483+00:00
1244,1000000,200000,2025-07-03T02:55:30.524483+00:00
1245,300000,50000,2025-09-04T00:27:48.524984+00:00
1246,500000,200000,2025-03-29T03:34:20.524984+00:00
1247,500000,100000,2025-12-23T10:06:22.524984+00:00
1248,100000,100000,2025-02-25T23:24:24.524984+00:00
1249,300000,30000,2025-03-24T18:00:26.524984+00:00
1250,300000,100000,2025-03-16T09:57:24.525484+00:00
1251,500000,200000,2025-11-03T15:17:59.525484+00:00
1252,200000,50000,2026-01-15T04:30:29.525484+00:00
1253,500000,50000,2026-01-26T21:13:31.525484+00:00
1254,500000,100000,2025-09-29T08:19:40.525983+00:00
1255,500000,30000,2025-02-19T09:30:41.525983+00:00
1256,300000,30000,2025-05-23T06:56:14.525983+00:00
1257,500000,100000,2026-02-06T20:18:50.525983+00:00
1258,100000,50000,2025-05-03T23:42:07.525983+00:00
1259,100000,100000,2025-06-04T04:43:16.525983+00:00
1260,100000,100000,2025-03-26T09:11:41.525983+00:00
1261,500000,100000,2026-01-11T23:24:29.525983+00:00
1262,200000,100000,2025-02-20T15:26:48.525983+00:00
1263,500000,30000,2025-10-11T07:13:15.525983+00:00
1264,300000,200000,2025-06-19T02:58:06.525983+00:00
1265,200000,50000,2026-02-06T12:59:54.525983+00:00
1266,100000,50000,2026-02-06T06:25:51.525983+00:00
1267,1000000,200000,2025-09-04T08:54:45.526996+00:00
1268,1000000,200000,2025-11-06T09:37:56.526996+00:00
1269,500000,200000,2025-03-06T18:01:34.526996+00:00
1270,1000000,100000,2025-12-14T16:39:23.526996+00:00
1271,300000,100000,2025-05-21T04:01:57.526996+00:00
1272,1000000,100000,2025-04-07T16:56:18.527507+00:00
1273,300000,50000,2025-08-31T06:02:31.527507+00:00
1274,200000,50000,2025-03-07T05:22:08.527507+00:00
1275,1000000,100000,2025-12-13T17:04:34.527507+00:00
1276,500000,100000,2025-04-02T03:56:46.527507+00:00
1277,100000,100000,2025-08-04T14:26:23.527507+00:00
1278,300000,30000,2025-02-24T21:15:24.528007+00:00
1279,300000,200000,2025-04-06T09:25:37.528007+00:00
1280,500000,100000,2025-04-23T11:09:00.528007+00:00
1281,500000,200000,2025-09-29T20:28:31.528007+00:00
1282,200000,30000,2025-09-21T17:05:31.528007+00:00
1283,300000,30000,2026-01-12T11:01:29.528007+00:00
1284,500000,100000,2025-08-10T00:34:48.528507+00:00
1285,500000,30000,2025-12-01T23:34:40.528507+00:00
1286,500000,50000,2025-04-17T09:50:47.528507+00:00
1287,200000,200000,2025-11-08T03:59:55.528507+00:00
1288,200000,100000,2025-11-23T00:05:54.528507+00:00
1289,300000,30000,2025-03-25T18:09:32.528507+00:00
1290,1000000,30000,2025-07-26T19:34:43.528507+00:00
1291,100000,50000,2025-03-18T14:20:33.529015+00:00
1292,1000000,50000,2025-04-26T05:49:49.529015+00:00
1293,200000,50000,2025-08-13T23:50:19.529015+00:00
1294,100000,50000,2026-01-18T07:43:00.529015+00:00
1295,100000,50000,2026-01-31T06:11:13.529015+00:00
1296,100000,30000,2025-09-27T01:06:55.529015+00:00
1297,200000,30000,2025-07-08T14:59:05.529509+00:00
1298,200000,200000,2025-10-09T14:59:32.529509+00:00
1299,200000,30000,2025-09-22T21:56:24.529509+00:00
1300,500000,50000,2025-10-06T16:59:38.529509+00:00
1301,200000,200000,2025-12-09T09:42:22.529509+00:00
1302,1000000,50000,2025-05-04T11:26:43.529509+00:00
1303,200000,100000,2025-08-26T11:01:24.530006+00:00
1304,1000000,30000,2025-12-26T19:08:17.530006+00:00
1305,300000,50000,2025-04-10T08:33:32.530006+00:00
1306,500000,50000,2025-08-28T04:10:04.530006+00:00
1307,200000,30000,2025-08-07T03:46:06.530006+00:00
1308,500000,100000,2025-09-30T20:10:17.530506+00:00
1309,500000,100000,2025-11-07T07:25:08.530506+00:00
1310,1000000,30000,2025-11-12T22:40:19.530506+00:00
1311,500000,50000,2025-04-03T14:03:38.530506+00:00
1312,100000,100000,2025-05-13T23:29:21.530506+00:00
1313,1000000,100000,2025-08-09T16:28:23.530506+00:00
1314,500000,50000,2025-04-05T22:16:52.530506+00:00
1315,500000,30000,2025-07-08T02:45:15.531006+00:00
1316,200000,200000,2025-04-11T23:47:30.531006+00:00
1317,200000,200000,2025-11-15T01:56:46.531006+00:00
1318,500000,50000,2025-11-06T04:20:19.531006+00:00
1319,100000,100000,2026-01-22T21:20:15.531006+00:00
1320,200000,30000,2025-07-30T08:27:20.531006+00:00
1321,1000000,200000,2025-02-20T00:51:21.531506+00:00
1322,1000000,50000,2026-02-06T17:18:10.531506+00:00
1323,100000,30000,2025-02-22T01:38:17.531506+00:00
1324,1000000,50000,2025-04-20T16:50:41.531506+00:00
1325,100000,50000,2026-01-19T04:15:15.531506+00:00
1326,500000,100000,2025-05-12T02:33:16.531506+00:00
1327,1000000,100000,2025-06-01T20:55:22.532006+00:00
1328,100000,100000,2025-02-21T03:13:29.532006+00:00
1329,300000,100000,2025-11-24T03:07:57.532006+00:00
1330,500000,30000,2025-09-23T03:34:09.532006+00:00
1331,200000,30000,2025-02-25T02:25:38.532006+00:00
1332,300000,30000,2025-11-03T09:46:11.532006+00:00
1333,100000,30000,2025-12-11T09:38:15.532506+00:00
1334,100000,50000,2025-09-20T21:30:13.532506+00:00
1335,1000000,30000,2025-06-28T12:55:52.532506+00:00
1336,100000,100000,2025-07-14T05:53:14.532506+00:00
1337,300000,50000,2025-03-15T07:09:16.532506+00:00
1338,100000,200000,2025-09-09T05:31:44.532506+00:00
1339,500000,50000,2025-02-14T01:04:12.533006+00:00
1340,300000,100000,2025-07-08T22:05:21.533006+00:00
1341,300000,50000,2025-10-31T19:47:53.533006+00:00
1342,1000000,50000,2025-08-04T03:49:24.533006+00:00
1343,100000,30000,2025-05-28T10:51:48.533006+00:00
1344,200000,100000,2025-06-07T03:31:52.533006+00:00
1345,100000,50000,2025-08-18T05:14:57.533507+00:00
1346,500000,200000,2025-08-05T05:01:14.533507+00:00
1347,100000,30000,2025-05-17T04:52:40.533507+00:00
1348,1000000,100000,2025-04-23T00:22:54.533507+00:00
1349,200000,50000,2025-02-15T18:33:38.533507+00:00
1350,200000,100000,2025-08-25T06:11:10.533507+00:00
1351,500000,200000,2026-01-02T05:10:06.534006+00:00
1352,1000000,50000,2025-04-14T17:55:14.534006+00:00
1353,1000000,50000,2025-08-08T01:40:44.534006+00:00
1354,500000,100000,2025-12-04T03:32:07.534006+00:00
1355,200000,30000,2025-06-02T16:53:58.534006+00:00
1356,500000,200000,2025-03-03T08:56:23.534006+00:00
1357,200000,200000,2025-04-05T07:44:02.534006+00:00
1358,1000000,50000,2025-10-23T02:19:10.534506+00:00
1359,100000,30000,2025-03-28T15:42:01.534506+00:00
1360,1000000,100000,2025-12-26T01:09:03.534506+00:00
1361,200000,30000,2025-11-17T09:55:29.534506+00:00
1362,200000,200000,2025-12-17T01:04:40.534506+00:00
1363,1000000,100000,2025-10-04T07:19:31.534506+00:00
1364,300000,100000,2026-02-03T15:03:28.535006+00:00
1365,1000000,30000,2025-08-12T05:11:15.535006+00:00
1366,500000,30000,2025-02-24T19:33:12.535006+00:00
1367,1000000,30000,2025-12-19T09:34:59.535006+00:00
1368,200000,200000,2025-10-02T01:09:28.535006+00:00
1369,200000,100000,2025-08-30T05:19:27.535506+00:00
1370,200000,30000,2025-06-16T16:56:28.535506+00:00
1371,100000,200000,2025-12-25T23:24:33.535506+00:00
1372,200000,100000,2025-05-11T13:52:00.535506+00:00
1373,1000000,200000,2025-03-23T14:13:05.535506+00:00
1374,300000,100000,2025-06-09T10:18:12.535506+00:00
1375,500000,200000,2025-12-22T04:04:41.535506+00:00
1376,1000000,30000,2025-10-12T09:15:30.536006+00:00
1377,500000,200000,2025-11-28T13:47:33.536006+00:00
1378,500000,200000,2025-05-22T20:31:12.536006+00:00
1379,1000000,30000,2025-09-22T01:42:49.536006+00:00
1380,1000000,200000,2026-01-15T08:11:21.536006+00:00
1381,100000,30000,2025-10-05T08:29:33.536006+00:00
1382,500000,100000,2025-11-10T15:19:11.536506+00:00
1383,1000000,200000,2025-03-20T15:01:30.536506+00:00
1384,200000,50000,2025-10-29T18:12:44.536506+00:00
1385,500000,50000,2025-08-09T11:34:25.536506+00:00
1386,200000,30000,2025-05-18T11:09:07.536506+00:00
1387,100000,200000,2025-04-05T02:44:02.536506+00:00
1388,500000,200000,2025-07-19T01:50:56.536506+00:00
1389,200000,100000,2025-12-29T20:44:07.536506+00:00
1390,500000,30000,2025-08-27T06:02:52.536506+00:00
1391,1000000,50000,2026-01-06T03:17:33.536506+00:00
1392,300000,100000,2025-08-29T11:31:22.536506+00:00
1393,1000000,100000,2025-09-16T15:29:40.536506+00:00
1394,100000,100000,2025-02-17T12:04:02.537510+00:00
1395,300000,200000,2025-03-07T12:21:25.537510+00:00
1396,300000,30000,2025-07-25T04:29:49.537510+00:00
1397,300000,50000,2025-12-03T11:19:55.537510+00:00
1398,500000,200000,2025-12-30T13:19:33.537510+00:00
1399,1000000,50000,2025-02-16T05:10:21.538012+00:00
1400,1000000,30000,2025-06-23T04:55:26.538012+00:00
1401,300000,30000,2025-09-11T02:36:53.538012+00:00
1402,200000,200000,2026-01-27T21:48:38.538012+00:00
1403,100000,30000,2025-09-17T11:51:03.538012+00:00
1404,500000,50000,2025-07-24T06:33:23.538520+00:00
1405,500000,100000,2025-07-25T21:42:33.538520+00:00
1406,500000,200000,2026-01-15T23:31:14.538520+00:00
1407,200000,50000,2026-01-31T17:04:32.538520+00:00
1408,200000,50000,2025-05-23T21:04:45.538520+00:00
1409,100000,100000,2025-08-19T18:34:25.539012+00:00
1410,1000000,30000,2026-01-25T17:18:42.539012+00:00
1411,500000,50000,2025-10-02T06:42:02.539012+00:00
1412,500000,100000,2025-03-13T07:16:31.539012+00:00
1413,1000000,50000,2025-07-28T01:50:33.539012+00:00
1414,1000000,200000,2025-08-19T17:35:41.539512+00:00
1415,200000,30000,2025-03-06T21:30:12.539512+00:00
1416,1000000,100000,2025-02-27T12:10:03.539512+00:00
1417,500000,50000,2025-06-16T20:13:17.539512+00:00
1418,500000,200000,2025-10-19T20:10:13.539512+00:00
1419,500000,200000,2025-03-21T10:55:27.539512+00:00
1420,500000,100000,2025-06-23T02:25:35.540012+00:00
1421,300000,50000,2026-01-18T05:12:47.540012+00:00
1422,300000,50000,2025-03-19T13:32:23.540012+00:00
1423,1000000,30000,2025-09-15T15:53:53.540012+00:00
1424,500000,50000,2025-09-22T18:06:46.540012+00:00
1425,100000,100000,2025-03-06T22:28:45.540512+00:00
1426,500000,200000,2026-01-29T19:47:56.540512+00:00
1427,500000,100000,2025-10-11T07:26:33.540512+00:00
1428,500000,30000,2025-05-09T23:27:22.540512+00:00
1429,500000,100000,2025-07-11T16:21:56.540512+00:00
1430,300000,30000,2025-07-19T07:48:03.540512+00:00
1431,300000,100000,2025-05-01T06:59:05.541012+00:00
1432,500000,200000,2026-01-30T18:02:52.541012+00:00
1433,1000000,30000,2026-01-08T05:44:19.541012+00:00
1434,200000,30000,2025-08-04T21:24:03.541012+00:00
1435,200000,200000,2025-08-14T01:47:13.541012+00:00
1436,300000,50000,2025-06-24T03:51:56.541512+00:00
1437,300000,30000,2025-10-01T09:19:23.541512+00:00
1438,200000,200000,2025-05-07T01:41:45.541512+00:00
1439,500000,200000,2025-03-29T11:02:53.541512+00:00
1440,500000,100000,2025-09-22T06:17:54.542014+00:00
1441,500000,100000,2025-05-08T19:34:48.542014+00:00
1442,100000,200000,2025-10-08T13:05:27.542014+00:00
1443,200000,100000,2025-08-16T00:54:09.542014+00:00
1444,200000,100000,2025-06-27T08:05:04.542513+00:00
1445,1000000,200000,2025-04-22T18:16:45.542513+00:00
1446,1000000,100000,2026-01-15T07:15:11.542513+00:00
1447,500000,50000,2025-11-13T15:40:37.542513+00:00
1448,300000,30000,2025-03-20T20:24:17.542513+00:00
1449,300000,100000,2025-11-16T04:57:57.543012+00:00
1450,100000,30000,2025-08-15T09:48:05.543012+00:00
1451,1000000,30000,2025-06-30T21:17:13.543012+00:00
1452,1000000,50000,2025-06-17T20:39:54.543012+00:00
1453,1000000,50000,2026-02-06T06:04:54.543012+00:00
1454,100000,100000,2025-05-09T16:20:37.543012+00:00
1455,100000,30000,2025-12-03T04:56:12.543512+00:00
1456,200000,200000,2025-06-29T18:59:43.543512+00:00
1457,500000,100000,2025-10-04T05:26:16.543512+00:00
1458,300000,50000,2025-08-29T04:59:18.543512+00:00
1459,200000,200000,2025-05-21T11:05:36.543512+00:00
1460,200000,200000,2025-07-20T10:41:51.543512+00:00
1461,300000,30000,2025-02-27T16:27:31.544012+00:00
1462,100000,100000,2025-04-11T05:46:11.544012+00:00
1463,1000000,50000,2025-05-03T09:28:01.544012+00:00
1464,300000,100000,2025-09-12T08:47:21.544012+00:00
1465,100000,200000,2025-02-20T17:20:32.544012+00:00
1466,500000,200000,2025-09-03T07:20:29.544012+00:00
