user_id,title,message,severity,category,is_read,created_at
1610,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-04-18T13:23:16.557019+00:00
1610,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-10T11:19:00.557019+00:00
1610,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-17T07:37:36.557019+00:00
1611,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-09-19T05:15:33.557019+00:00
1611,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-08-30T17:21:15.557019+00:00
1611,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-04-10T12:11:11.557019+00:00
1612,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-02-26T14:00:02.557019+00:00
1612,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-10-16T09:22:34.557019+00:00
1613,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-25T06:38:37.557519+00:00
1613,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-06-04T00:59:19.557519+00:00
1614,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-10-15T03:40:18.557519+00:00
1615,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-11-04T14:19:21.557519+00:00
1615,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-12T01:35:09.557519+00:00
1615,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-18T03:48:45.557519+00:00
1616,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-24T12:28:30.557519+00:00
1616,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-02-11T16:28:24.557519+00:00
1617,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-07T23:36:00.557519+00:00
1618,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-06-19T07:08:28.557519+00:00
1618,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-03T13:13:36.557519+00:00
1618,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-01-10T14:46:21.557519+00:00
1619,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-04-04T19:56:10.557519+00:00
1620,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-28T06:28:05.557519+00:00
1621,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-01T14:42:32.557519+00:00
1622,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-02T16:46:34.557519+00:00
1622,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-21T19:46:23.557519+00:00
1622,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-03T23:11:09.557519+00:00
1623,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-02-26T09:33:23.557519+00:00
1624,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-09-09T09:11:51.557519+00:00
1624,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-03-30T04:54:45.557519+00:00
1624,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-09T09:48:31.557519+00:00
1625,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-08-09T06:37:23.557519+00:00
1625,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-07-10T14:05:05.557519+00:00
1625,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-31T23:40:26.557519+00:00
1626,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-02-27T18:11:50.558524+00:00
1626,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-28T18:53:10.558524+00:00
1627,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-31T09:47:29.558524+00:00
1627,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-01T21:02:54.558524+00:00
1627,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-11T13:01:55.558524+00:00
1628,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-01-24T23:06:20.558524+00:00
1629,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-06-10T20:42:07.558524+00:00
1630,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-21T09:18:32.558524+00:00
1630,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-05-05T10:20:54.558524+00:00
1631,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-07-15T03:13:31.559027+00:00
1632,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-07-18T23:15:50.559027+00:00
1633,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-06T18:25:44.559027+00:00
1634,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-05-07T07:47:51.559027+00:00
1634,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2026-01-16T00:06:22.559027+00:00
1635,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-18T15:45:49.559027+00:00
1635,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-05-05T11:36:46.559027+00:00
1635,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-18T08:05:58.559027+00:00
1636,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-07-02T20:12:13.559027+00:00
1637,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-04-05T01:33:28.559027+00:00
1637,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-10-29T12:00:13.559027+00:00
1638,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-16T03:29:50.559527+00:00
1638,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-12T17:24:14.559527+00:00
1638,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-23T00:45:20.559527+00:00
1639,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-09-18T14:34:28.559527+00:00
1640,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-09T18:52:04.559527+00:00
1640,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-02-19T05:55:02.559527+00:00
1640,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-18T09:06:15.559527+00:00
1641,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-22T17:36:54.559527+00:00
1641,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-29T07:46:57.559527+00:00
1642,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-06-03T09:05:51.559527+00:00
1643,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-18T03:44:07.559527+00:00
1644,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-08T15:10:12.560027+00:00
1644,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-26T01:55:21.560027+00:00
1645,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-28T05:21:04.560027+00:00
1645,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-07T15:23:30.560027+00:00
1646,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-13T23:24:08.560027+00:00
1647,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-02-24T16:35:21.560027+00:00
1647,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-21T11:54:25.560027+00:00
1648,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-03-17T23:48:45.560027+00:00
1648,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-10T13:23:03.560027+00:00
1649,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-11T21:50:24.560027+00:00
1649,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-03T17:26:27.560027+00:00
1650,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-02-11T04:53:59.560527+00:00
1650,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-17T09:51:16.560527+00:00
1651,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-11-12T17:04:25.560527+00:00
1651,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-04-29T08:01:46.560527+00:00
1652,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-26T11:48:39.560527+00:00
1652,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-15T10:40:51.560527+00:00
1653,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-17T14:27:16.560527+00:00
1653,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-29T00:16:37.560527+00:00
1654,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-15T08:22:35.560527+00:00
1654,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-27T12:00:59.560527+00:00
1654,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-07T09:05:47.560527+00:00
1655,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-05T09:13:30.560527+00:00
1655,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-09-09T21:41:54.560527+00:00
1655,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-07-18T08:29:11.560527+00:00
1656,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-11-13T15:45:35.560527+00:00
1657,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-03-01T13:48:17.561026+00:00
1657,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-29T00:18:10.561026+00:00
1657,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-09T12:51:34.561026+00:00
1658,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-07-20T04:38:48.561026+00:00
1658,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-09-11T02:36:19.561026+00:00
1659,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-02-24T18:28:23.561026+00:00
1660,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-03-22T19:38:49.561026+00:00
1660,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-27T22:58:10.561026+00:00
1661,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-03-11T09:34:57.561026+00:00
1661,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-11T15:17:18.561026+00:00
1661,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-08-29T14:41:54.561026+00:00
1662,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-19T23:40:53.561026+00:00
1663,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-20T10:55:19.561026+00:00
1663,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-23T19:37:20.561026+00:00
1664,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-21T18:08:14.561527+00:00
1665,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-24T03:53:57.561527+00:00
1665,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-10-17T05:44:23.561527+00:00
1666,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-01T15:02:55.561527+00:00
1666,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-04-19T18:38:34.561527+00:00
1666,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-08-27T16:32:06.561527+00:00
1667,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-09-13T09:28:55.561527+00:00
1668,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-05-28T12:08:54.561527+00:00
1668,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-02-19T23:27:48.561527+00:00
1668,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-09-03T15:31:45.561527+00:00
1669,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-27T10:41:46.561527+00:00
1670,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-13T04:23:48.562026+00:00
1670,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-13T03:17:45.562026+00:00
1670,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-02-16T08:05:16.562026+00:00
1671,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-02-11T15:25:41.562026+00:00
1672,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-27T13:58:44.562026+00:00
1672,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-30T12:07:59.562026+00:00
1673,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-23T08:47:26.562026+00:00
1673,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-11-10T16:30:35.562026+00:00
1673,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-11-29T01:50:40.562026+00:00
1674,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-05-19T11:18:28.562026+00:00
1674,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-14T23:51:33.562026+00:00
1675,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-19T05:46:25.562527+00:00
1675,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-09-26T06:31:37.562527+00:00
1676,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-13T20:21:54.562527+00:00
1676,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-09-30T07:55:25.562527+00:00
1677,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-04-16T02:35:50.562527+00:00
1677,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-06-23T11:55:12.562527+00:00
1677,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2026-01-18T10:09:28.562527+00:00
1678,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-30T07:55:17.562527+00:00
1678,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-04-06T15:07:12.562527+00:00
1678,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-06T22:37:31.562527+00:00
1679,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-13T19:27:51.562527+00:00
1679,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-28T06:05:47.562527+00:00
1680,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-16T20:47:53.563027+00:00
1680,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-05-07T23:53:28.563027+00:00
1681,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-28T17:28:35.563027+00:00
1681,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-08-20T20:46:39.563027+00:00
1681,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-02-17T17:01:09.563027+00:00
1682,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-03-17T00:54:57.563027+00:00
1682,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-08-06T04:49:57.563027+00:00
1683,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-16T19:13:37.563027+00:00
1683,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-01T13:57:18.563027+00:00
1683,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-10T04:50:44.563027+00:00
1684,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-27T17:39:20.563027+00:00
1684,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-12-29T09:52:09.563027+00:00
1684,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-20T00:43:05.563027+00:00
1685,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-08-07T05:47:08.563527+00:00
1685,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-14T05:57:58.563527+00:00
1686,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-09-07T12:49:01.563527+00:00
1686,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-02-05T03:34:46.563527+00:00
1686,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-09-28T16:53:43.563527+00:00
1687,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-04-05T03:50:28.563527+00:00
1687,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-03T13:10:44.563527+00:00
1688,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-01T07:40:20.563527+00:00
1689,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-11T06:45:30.563527+00:00
1689,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-01T06:19:14.563527+00:00
1689,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-08T01:33:31.563527+00:00
1690,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-09-04T21:37:04.563527+00:00
1691,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-11-27T23:21:30.564027+00:00
1692,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-20T15:46:51.564027+00:00
1692,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-09-18T19:22:38.564027+00:00
1693,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-30T01:23:17.564027+00:00
1693,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-01T15:17:37.564027+00:00
1693,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-05-28T09:31:28.564027+00:00
1694,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-02-02T16:14:39.564027+00:00
1694,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-25T05:06:17.564027+00:00
1694,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2026-01-19T15:13:14.564027+00:00
1695,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-01-16T23:50:43.564027+00:00
1695,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-11T05:14:22.564027+00:00
1695,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-02-02T12:43:39.564027+00:00
1696,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-30T17:31:27.564527+00:00
1696,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-25T09:27:55.564527+00:00
1696,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-03-29T13:57:17.564527+00:00
1697,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-01T16:02:27.564527+00:00
1697,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-08-16T20:11:31.564527+00:00
1697,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-04-28T09:15:51.564527+00:00
1698,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-03-24T10:32:30.564527+00:00
1699,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-05-07T00:08:42.564527+00:00
1700,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-18T22:14:32.564527+00:00
1700,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-10-08T06:25:33.564527+00:00
1700,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-09-03T03:03:58.564527+00:00
1701,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2026-02-10T18:08:03.564527+00:00
1702,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-09T00:08:04.564527+00:00
1702,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-09-27T06:05:35.564527+00:00
1703,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-23T13:32:37.565027+00:00
1704,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2026-01-03T22:47:08.565027+00:00
1704,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-11-11T06:32:59.565027+00:00
1704,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-20T06:10:17.565027+00:00
1705,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-07-23T14:39:35.565027+00:00
1705,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-21T06:33:24.565027+00:00
1705,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-03-18T00:22:10.565027+00:00
1706,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-11-22T21:29:53.565027+00:00
1706,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-29T13:51:02.565027+00:00
1707,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-11T18:26:51.565027+00:00
1708,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-05-31T09:46:01.565027+00:00
1708,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-29T22:18:29.565027+00:00
1709,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-03-24T19:56:26.565527+00:00
1710,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-11-12T19:11:41.565527+00:00
1711,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-20T13:27:02.565527+00:00
1711,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-11-24T06:15:22.565527+00:00
1711,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-26T13:02:43.565527+00:00
1712,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-11T06:59:09.565527+00:00
1713,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-04-11T18:02:41.565527+00:00
1714,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-11-04T09:25:47.566026+00:00
1714,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-11-10T03:38:00.566026+00:00
1715,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-29T08:51:49.566026+00:00
1716,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-12-21T22:57:33.566026+00:00
1716,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-12T15:56:31.566026+00:00
1716,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-08-09T06:53:19.566026+00:00
1717,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-16T22:32:04.566026+00:00
1717,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-14T12:00:27.566026+00:00
1717,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-12T11:03:46.566026+00:00
1718,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-23T10:14:40.566026+00:00
1718,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-09-16T14:47:44.566026+00:00
1718,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-03-28T07:44:23.566026+00:00
1719,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-04T13:00:28.566026+00:00
1719,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-28T23:53:27.566026+00:00
1720,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-23T20:16:00.566527+00:00
1720,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-08-16T20:10:45.566527+00:00
1721,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-25T17:46:52.566527+00:00
1721,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-22T11:36:28.566527+00:00
1722,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-11-06T13:47:26.566527+00:00
1722,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-08-21T17:44:39.566527+00:00
1722,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-10-31T11:25:32.566527+00:00
1723,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-05-05T14:33:07.566527+00:00
1723,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-08-08T13:00:40.566527+00:00
1723,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-11-10T19:12:37.566527+00:00
1724,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2026-02-06T06:27:16.566527+00:00
1724,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-08-10T19:20:58.566527+00:00
1725,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-17T15:09:49.566527+00:00
1726,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-06-08T22:15:15.566527+00:00
1726,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-12T06:59:12.566527+00:00
1727,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-12-02T21:56:27.567027+00:00
1728,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-04T22:39:46.567027+00:00
1728,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-30T13:11:59.567027+00:00
1729,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2026-02-03T22:46:24.567027+00:00
1729,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-11-09T05:53:42.567027+00:00
1730,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-10-30T10:12:57.567027+00:00
1731,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-08-19T00:22:50.567027+00:00
1731,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-10T20:59:55.567027+00:00
1731,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-22T02:17:54.567027+00:00
1732,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-09-02T15:06:24.567527+00:00
1732,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-02-26T16:20:34.567527+00:00
1733,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-03-25T15:52:09.567527+00:00
1733,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-11T13:22:41.567527+00:00
1733,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-18T00:53:56.567527+00:00
1734,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-05-19T10:01:37.567527+00:00
1734,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-03-04T06:59:21.567527+00:00
1734,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-19T05:31:22.567527+00:00
1735,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-19T04:20:41.567527+00:00
1735,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-06T12:29:49.567527+00:00
1735,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-11-17T07:00:46.567527+00:00
1736,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-02-17T14:29:30.567527+00:00
1737,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-06T05:54:53.568027+00:00
1737,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-10-02T20:06:35.568027+00:00
1737,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-29T09:17:10.568027+00:00
1738,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-13T16:32:03.568027+00:00
1738,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-07-14T17:47:23.568027+00:00
